Name,Package URL,Github,ecosystem,goodFirstIssue
url-parse,https://www.npmjs.com/package/url-parse,https://github.com/unshiftio/url-parse,npm,false
concat-stream,https://www.npmjs.com/package/concat-stream,https://github.com/maxogden/concat-stream,npm,false
pump,https://www.npmjs.com/package/pump,https://github.com/mafintosh/pump,npm,false
@angular/core,https://www.npmjs.com/package/%40angular%2Fcore,https://github.com/angular/angular,npm,false
concat-map,https://www.npmjs.com/package/concat-map,https://github.com/ljharb/concat-map,npm,true
hoist-non-react-statics,https://www.npmjs.com/package/hoist-non-react-statics,https://github.com/mridgway/hoist-non-react-statics,npm,false
@babel/parser,https://www.npmjs.com/package/%40babel%2Fparser,https://github.com/babel/babel,npm,true
merge2,https://www.npmjs.com/package/merge2,https://github.com/teambition/merge2,npm,false
fs.realpath,https://www.npmjs.com/package/fs.realpath,https://github.com/isaacs/fs.realpath,npm,false
json-schema-traverse,https://www.npmjs.com/package/json-schema-traverse,https://github.com/epoberezkin/json-schema-traverse,npm,false
strip-bom,https://www.npmjs.com/package/strip-bom,https://github.com/sindresorhus/strip-bom,npm,false
pino,https://www.npmjs.com/package/pino,https://github.com/pinojs/pino,npm,true
fast-xml-parser,https://www.npmjs.com/package/fast-xml-parser,https://github.com/NaturalIntelligence/fast-xml-parser,npm,true
log-symbols,https://www.npmjs.com/package/log-symbols,https://github.com/sindresorhus/log-symbols,npm,false
caniuse-lite,https://www.npmjs.com/package/caniuse-lite,https://github.com/browserslist/caniuse-lite,npm,false
eslint-config-airbnb-base,https://www.npmjs.com/package/eslint-config-airbnb-base,https://github.com/airbnb/javascript,npm,false
normalize-package-data,https://www.npmjs.com/package/normalize-package-data,https://github.com/npm/normalize-package-data,npm,false
esutils,https://www.npmjs.com/package/esutils,https://github.com/estools/esutils,npm,false
sequelize,https://www.npmjs.com/package/sequelize,https://github.com/sequelize/sequelize,npm,true
@babel/generator,https://www.npmjs.com/package/%40babel%2Fgenerator,https://github.com/babel/babel,npm,true
bcrypt,https://www.npmjs.com/package/bcrypt,https://github.com/kelektiv/node.bcrypt.js,npm,false
@types/jest,https://www.npmjs.com/package/%40types%2Fjest,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,false
optionator,https://www.npmjs.com/package/optionator,https://github.com/gkz/optionator,npm,false
uri-js,https://www.npmjs.com/package/uri-js,https://github.com/garycourt/uri-js,npm,false
cookie-parser,https://www.npmjs.com/package/cookie-parser,https://github.com/expressjs/cookie-parser,npm,false
ajv-keywords,https://www.npmjs.com/package/ajv-keywords,https://github.com/epoberezkin/ajv-keywords,npm,false
http-errors,https://www.npmjs.com/package/http-errors,https://github.com/jshttp/http-errors,npm,false
node-gyp,https://www.npmjs.com/package/node-gyp,https://github.com/nodejs/node-gyp,npm,false
combined-stream,https://www.npmjs.com/package/combined-stream,https://github.com/felixge/node-combined-stream,npm,false
log-update,https://www.npmjs.com/package/log-update,https://github.com/sindresorhus/log-update,npm,false
url-loader,https://www.npmjs.com/package/url-loader,https://github.com/webpack-contrib/url-loader,npm,false
hosted-git-info,https://www.npmjs.com/package/hosted-git-info,https://github.com/npm/hosted-git-info,npm,true
callsites,https://www.npmjs.com/package/callsites,https://github.com/sindresorhus/callsites,npm,false
eslint-plugin-react-hooks,https://www.npmjs.com/package/eslint-plugin-react-hooks,https://github.com/facebook/react,npm,true
micromatch,https://www.npmjs.com/package/micromatch,https://github.com/micromatch/micromatch,npm,false
eventemitter2,https://www.npmjs.com/package/eventemitter2,https://github.com/hij1nx/EventEmitter2,npm,false
prelude-ls,https://www.npmjs.com/package/prelude-ls,https://github.com/gkz/prelude-ls,npm,false
ts-loader,https://www.npmjs.com/package/ts-loader,https://github.com/TypeStrong/ts-loader,npm,false
npm-run-path,https://www.npmjs.com/package/npm-run-path,https://github.com/sindresorhus/npm-run-path,npm,false
clsx,https://www.npmjs.com/package/clsx,https://github.com/lukeed/clsx,npm,true
merge-descriptors,https://www.npmjs.com/package/merge-descriptors,https://github.com/component/merge-descriptors,npm,false
shebang-command,https://www.npmjs.com/package/shebang-command,https://github.com/kevva/shebang-command,npm,false
mustache,https://www.npmjs.com/package/mustache,https://github.com/janl/mustache.js,npm,false
fresh,https://www.npmjs.com/package/fresh,https://github.com/jshttp/fresh,npm,false
browserify,https://www.npmjs.com/package/browserify,https://github.com/browserify/browserify,npm,false
react-native,https://www.npmjs.com/package/react-native,https://github.com/facebook/react-native,npm,true
next,https://www.npmjs.com/package/next,https://github.com/vercel/next.js,npm,true
http-proxy-agent,https://www.npmjs.com/package/http-proxy-agent,https://github.com/TooTallNate/proxy-agents,npm,false
reselect,https://www.npmjs.com/package/reselect,https://github.com/reduxjs/reselect,npm,false
es6-promise,https://www.npmjs.com/package/es6-promise,https://github.com/stefanpenner/es6-promise,npm,false
cli-table,https://www.npmjs.com/package/cli-table,https://github.com/Automattic/cli-table,npm,false
vite,https://www.npmjs.com/package/vite,https://github.com/vitejs/vite,npm,true
http-proxy-middleware,https://www.npmjs.com/package/http-proxy-middleware,https://github.com/chimurai/http-proxy-middleware,npm,false
eslint-plugin-jest,https://www.npmjs.com/package/eslint-plugin-jest,https://github.com/jest-community/eslint-plugin-jest,npm,true
@babel/preset-react,https://www.npmjs.com/package/%40babel%2Fpreset-react,https://github.com/babel/babel,npm,true
neo-async,https://www.npmjs.com/package/neo-async,https://github.com/suguru03/neo-async,npm,false
js-beautify,https://www.npmjs.com/package/js-beautify,https://github.com/beautify-web/js-beautify,npm,true
@types/lodash,https://www.npmjs.com/package/%40types%2Flodash,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,false
supertest,https://www.npmjs.com/package/supertest,https://github.com/visionmedia/supertest,npm,false
@babel/traverse,https://www.npmjs.com/package/%40babel%2Ftraverse,https://github.com/babel/babel,npm,true
path-exists,https://www.npmjs.com/package/path-exists,https://github.com/sindresorhus/path-exists,npm,false
big-integer,https://www.npmjs.com/package/big-integer,https://github.com/peterolson/BigInteger.js,npm,false
passport,https://www.npmjs.com/package/passport,https://github.com/jaredhanson/passport,npm,true
shebang-regex,https://www.npmjs.com/package/shebang-regex,https://github.com/sindresorhus/shebang-regex,npm,false
react-scripts,https://www.npmjs.com/package/react-scripts,https://github.com/facebook/create-react-app,npm,true
i18next,https://www.npmjs.com/package/i18next,https://github.com/i18next/i18next,npm,false
accepts,https://www.npmjs.com/package/accepts,https://github.com/jshttp/accepts,npm,false
isomorphic-fetch,https://www.npmjs.com/package/isomorphic-fetch,https://github.com/matthew-andrews/isomorphic-fetch,npm,false
flat-cache,https://www.npmjs.com/package/flat-cache,https://github.com/jaredwray/flat-cache,npm,false
update-notifier,https://www.npmjs.com/package/update-notifier,https://github.com/yeoman/update-notifier,npm,false
change-case,https://www.npmjs.com/package/change-case,https://github.com/blakeembrey/change-case,npm,false
core-util-is,https://www.npmjs.com/package/core-util-is,https://github.com/isaacs/core-util-is,npm,false
decimal.js,https://www.npmjs.com/package/decimal.js,https://github.com/MikeMcl/decimal.js,npm,false
kind-of,https://www.npmjs.com/package/kind-of,https://github.com/jonschlinkert/kind-of,npm,false
JSONStream,https://www.npmjs.com/package/JSONStream,https://github.com/dominictarr/JSONStream,npm,false
mysql,https://www.npmjs.com/package/mysql,https://github.com/mysqljs/mysql,npm,false
minipass,https://www.npmjs.com/package/minipass,https://github.com/isaacs/minipass,npm,false
is-extglob,https://www.npmjs.com/package/is-extglob,https://github.com/jonschlinkert/is-extglob,npm,false
formidable,https://www.npmjs.com/package/formidable,https://github.com/node-formidable/formidable,npm,true
loose-envify,https://www.npmjs.com/package/loose-envify,https://github.com/zertosh/loose-envify,npm,false
history,https://www.npmjs.com/package/history,https://github.com/remix-run/history,npm,false
socket.io-client,https://www.npmjs.com/package/socket.io-client,https://github.com/socketio/socket.io-client,npm,false
tsconfig-paths,https://www.npmjs.com/package/tsconfig-paths,https://github.com/dividab/tsconfig-paths,npm,false
npm-run-all,https://www.npmjs.com/package/npm-run-all,https://github.com/mysticatea/npm-run-all,npm,false
@testing-library/react,https://www.npmjs.com/package/%40testing-library%2Freact,https://github.com/testing-library/react-testing-library,npm,true
tar-fs,https://www.npmjs.com/package/tar-fs,https://github.com/mafintosh/tar-fs,npm,false
babel-runtime,https://www.npmjs.com/package/babel-runtime,https://github.com/babel/babel,npm,true
proxy-addr,https://www.npmjs.com/package/proxy-addr,https://github.com/jshttp/proxy-addr,npm,false
tar-stream,https://www.npmjs.com/package/tar-stream,https://github.com/mafintosh/tar-stream,npm,false
enquirer,https://www.npmjs.com/package/enquirer,https://github.com/enquirer/enquirer,npm,false
yauzl,https://www.npmjs.com/package/yauzl,https://github.com/thejoshwolfe/yauzl,npm,false
is-core-module,https://www.npmjs.com/package/is-core-module,https://github.com/inspect-js/is-core-module,npm,false
negotiator,https://www.npmjs.com/package/negotiator,https://github.com/jshttp/negotiator,npm,false
arg,https://www.npmjs.com/package/arg,https://github.com/vercel/arg,npm,true
path-parse,https://www.npmjs.com/package/path-parse,https://github.com/jbgutierrez/path-parse,npm,false
indent-string,https://www.npmjs.com/package/indent-string,https://github.com/sindresorhus/indent-string,npm,false
tailwindcss,https://www.npmjs.com/package/tailwindcss,https://github.com/tailwindlabs/tailwindcss,npm,true
tapable,https://www.npmjs.com/package/tapable,https://github.com/webpack/tapable,npm,false
webpack-bundle-analyzer,https://www.npmjs.com/package/webpack-bundle-analyzer,https://github.com/webpack-contrib/webpack-bundle-analyzer,npm,true
clean-css,https://www.npmjs.com/package/clean-css,https://github.com/clean-css/clean-css,npm,false
highlight.js,https://www.npmjs.com/package/highlight.js,https://github.com/highlightjs/highlight.js,npm,true
eslint-visitor-keys,https://www.npmjs.com/package/eslint-visitor-keys,https://github.com/eslint/eslint-visitor-keys,npm,true
is-arrayish,https://www.npmjs.com/package/is-arrayish,https://github.com/qix-/node-is-arrayish,npm,false
stylelint,https://www.npmjs.com/package/stylelint,https://github.com/stylelint/stylelint,npm,true
@types/yargs,https://www.npmjs.com/package/%40types%2Fyargs,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,false
xmlbuilder,https://www.npmjs.com/package/xmlbuilder,https://github.com/oozcitak/xmlbuilder-js,npm,false
color,https://www.npmjs.com/package/color,https://github.com/Qix-/color,npm,false
imurmurhash,https://www.npmjs.com/package/imurmurhash,https://github.com/jensyt/imurmurhash-js,npm,false
simple-git,https://www.npmjs.com/package/simple-git,https://github.com/steveukx/git-js,npm,false
type-detect,https://www.npmjs.com/package/type-detect,https://github.com/chaijs/type-detect,npm,false
assert,https://www.npmjs.com/package/assert,https://github.com/browserify/commonjs-assert,npm,false
traverse,https://www.npmjs.com/package/traverse,https://github.com/ljharb/js-traverse,npm,true
deep-extend,https://www.npmjs.com/package/deep-extend,https://github.com/unclechu/node-deep-extend,npm,false
concurrently,https://www.npmjs.com/package/concurrently,https://github.com/open-cli-tools/concurrently,npm,false
braces,https://www.npmjs.com/package/braces,https://github.com/micromatch/braces,npm,false
webpack-dev-middleware,https://www.npmjs.com/package/webpack-dev-middleware,https://github.com/webpack/webpack-dev-middleware,npm,false
node-addon-api,https://www.npmjs.com/package/node-addon-api,https://github.com/nodejs/node-addon-api,npm,true
eslint-plugin-jsx-a11y,https://www.npmjs.com/package/eslint-plugin-jsx-a11y,https://github.com/jsx-eslint/eslint-plugin-jsx-a11y,npm,false
recast,https://www.npmjs.com/package/recast,https://github.com/benjamn/recast,npm,false
get-caller-file,https://www.npmjs.com/package/get-caller-file,https://github.com/stefanpenner/get-caller-file,npm,false
resolve-url-loader,https://www.npmjs.com/package/resolve-url-loader,https://github.com/bholloway/resolve-url-loader,npm,false
@testing-library/user-event,https://www.npmjs.com/package/%40testing-library%2Fuser-event,https://github.com/testing-library/user-event,npm,true
event-stream,https://www.npmjs.com/package/event-stream,https://github.com/dominictarr/event-stream,npm,false
temp,https://www.npmjs.com/package/temp,https://github.com/bruce/node-temp,npm,false
@testing-library/jest-dom,https://www.npmjs.com/package/%40testing-library%2Fjest-dom,https://github.com/testing-library/jest-dom,npm,true
antd,https://www.npmjs.com/package/antd,https://github.com/ant-design/ant-design,npm,true
dedent,https://www.npmjs.com/package/dedent,https://github.com/dmnd/dedent,npm,true
bcryptjs,https://www.npmjs.com/package/bcryptjs,https://github.com/dcodeIO/bcrypt.js,npm,false
function-bind,https://www.npmjs.com/package/function-bind,https://github.com/Raynos/function-bind,npm,false
fsevents,https://www.npmjs.com/package/fsevents,https://github.com/fsevents/fsevents,npm,false
human-signals,https://www.npmjs.com/package/human-signals,https://github.com/ehmicky/human-signals,npm,true
file-saver,https://www.npmjs.com/package/file-saver,https://github.com/eligrey/FileSaver.js,npm,false
reusify,https://www.npmjs.com/package/reusify,https://github.com/mcollina/reusify,npm,false
prismjs,https://www.npmjs.com/package/prismjs,https://github.com/PrismJS/prism,npm,true
validate-npm-package-name,https://www.npmjs.com/package/validate-npm-package-name,https://github.com/npm/validate-npm-package-name,npm,true
fastq,https://www.npmjs.com/package/fastq,https://github.com/mcollina/fastq,npm,false
