Name,Package URL,Github,ecosystem,health_percentage,description,readme,code_of_conduct,contributing,license,pull_request_template,admin_accepts_content_report
resolve.exports,https://www.npmjs.com/package/resolve.exports,https://github.com/lukeed/resolve.exports,npm,42,true,true,false,false,true,false,false
boto3,https://pypi.org/project/boto3/,https://github.com/boto/boto3,pypi,75,true,true,true,true,true,false,false
urllib3,https://pypi.org/project/urllib3/,https://github.com/urllib3/urllib3,pypi,87,true,true,true,true,true,true,false
botocore,https://pypi.org/project/botocore/,https://github.com/boto/botocore,pypi,75,true,true,true,true,true,false,false
setuptools,https://pypi.org/project/setuptools/,https://github.com/pypa/setuptools,pypi,75,true,true,true,false,true,true,false
requests,https://pypi.org/project/requests/,https://github.com/psf/requests,pypi,87,true,true,true,true,true,false,false
typing-extensions,https://pypi.org/project/typing-extensions/,https://github.com/python/typing_extensions,pypi,62,true,true,true,true,true,false,false
certifi,https://pypi.org/project/certifi/,https://github.com/certifi/python-certifi,pypi,50,true,true,false,false,true,false,false
charset-normalizer,https://pypi.org/project/charset-normalizer/,https://github.com/Ousret/charset_normalizer,pypi,100,true,true,true,true,true,false,false
s3transfer,https://pypi.org/project/s3transfer/,https://github.com/boto/s3transfer,pypi,62,true,true,false,true,true,false,false
wheel,https://pypi.org/project/wheel/,https://github.com/pypa/wheel/issues,pypi,50,true,true,true,false,true,false,false
cryptography,https://pypi.org/project/cryptography/,https://github.com/pyca/cryptography,pypi,62,true,true,false,true,true,false,true
python-dateutil,https://pypi.org/project/python-dateutil/,https://github.com/dateutil/dateutil,pypi,62,true,true,false,true,true,true,false
idna,https://pypi.org/project/idna/,https://github.com/kjd/idna,pypi,57,true,true,false,false,true,false,false
PyYAML,https://pypi.org/project/PyYAML/,https://github.com/yaml/pyyaml,pypi,50,true,true,false,false,true,false,false
google-api-core,https://pypi.org/project/google-api-core/,https://github.com/googleapis/python-api-core,pypi,75,false,true,true,true,true,true,false
six,https://pypi.org/project/six/,https://github.com/benjaminp/six,pypi,42,true,true,false,false,true,false,false
numpy,https://pypi.org/project/numpy/,https://github.com/numpy/numpy,pypi,100,true,true,true,true,true,true,true
importlib-metadata,https://pypi.org/project/importlib-metadata/,https://github.com/python/importlib_metadata,pypi,62,true,true,true,false,true,false,false
pip,https://pypi.org/project/pip/,https://github.com/pypa/pip,pypi,100,true,true,true,true,true,true,true
packaging,https://pypi.org/project/packaging/,https://github.com/pypa/packaging,pypi,75,true,true,true,true,true,false,false
zipp,https://pypi.org/project/zipp/,https://github.com/jaraco/zipp,pypi,42,false,true,false,false,true,false,false
awscli,https://pypi.org/project/awscli/,https://github.com/aws/aws-cli,pypi,87,true,true,true,true,true,true,false
aiobotocore,https://pypi.org/project/aiobotocore/,https://github.com/aio-libs/aiobotocore,pypi,87,true,true,true,true,true,true,false
click,https://pypi.org/project/click/,https://github.com/pallets/click/,pypi,100,true,true,true,true,true,true,true
pyasn1,https://pypi.org/project/pyasn1/,https://github.com/pyasn1/pyasn1,pypi,0,false,false,false,false,false,false,false
fsspec,https://pypi.org/project/fsspec/,https://github.com/fsspec/filesystem_spec,pypi,37,true,true,false,false,true,false,false
PyJWT,https://pypi.org/project/PyJWT/,https://github.com/jpadilla/pyjwt,pypi,71,true,true,true,false,true,false,false
jmespath,https://pypi.org/project/jmespath/,https://github.com/jmespath/jmespath.py,pypi,37,true,true,false,false,true,false,false
MarkupSafe,https://pypi.org/project/MarkupSafe/,https://github.com/pallets/markupsafe/,pypi,100,true,true,true,true,true,true,true
attrs,https://pypi.org/project/attrs/,https://github.com/python-attrs/attrs,pypi,87,true,true,true,true,true,true,false
cffi,https://pypi.org/project/cffi/,https://github.com/python-cffi/cffi,pypi,50,true,true,false,false,true,false,true
psutil,https://pypi.org/project/psutil/,https://github.com/giampaolo/psutil,pypi,71,true,true,false,true,true,true,false
lxml,https://pypi.org/project/lxml/,https://github.com/lxml/lxml,pypi,50,true,true,false,false,true,false,false
pydantic,https://pypi.org/project/pydantic/,https://github.com/pydantic/pydantic,pypi,75,true,true,false,true,true,true,false
colorama,https://pypi.org/project/colorama/,https://github.com/tartley/colorama,pypi,57,true,true,false,false,true,false,false
platformdirs,https://pypi.org/project/platformdirs/,https://github.com/platformdirs/platformdirs,pypi,50,true,true,false,false,true,false,false
googleapis-common-protos,https://pypi.org/project/googleapis-common-protos/,https://github.com/googleapis/python-api-common-protos,pypi,75,false,true,true,true,true,true,false
pycparser,https://pypi.org/project/pycparser/,https://github.com/eliben/pycparser,pypi,57,true,true,false,false,true,false,false
google-auth,https://pypi.org/project/google-auth/,https://github.com/googleapis/google-auth-library-python,pypi,87,true,true,true,true,true,false,false
pyOpenSSL,https://pypi.org/project/pyOpenSSL/,https://github.com/pyca/pyopenssl,pypi,50,true,true,false,true,true,false,false
virtualenv,https://pypi.org/project/virtualenv/,https://github.com/pypa/virtualenv,pypi,87,true,true,true,true,true,true,false
cachetools,https://pypi.org/project/cachetools/,https://github.com/tkem/cachetools/,pypi,71,true,true,false,false,true,false,false
Werkzeug,https://pypi.org/project/Werkzeug/,https://github.com/pallets/werkzeug/,pypi,100,true,true,true,true,true,true,true
Jinja2,https://pypi.org/project/Jinja2/,https://github.com/pallets/jinja/,pypi,100,true,true,true,true,true,true,true
jsonschema,https://pypi.org/project/jsonschema/,https://github.com/python-jsonschema/jsonschema,pypi,75,true,true,false,true,true,false,true
filelock,https://pypi.org/project/filelock/,https://github.com/tox-dev/py-filelock,pypi,50,true,true,false,false,true,false,false
Flask,https://pypi.org/project/Flask/,https://github.com/pallets/flask/,pypi,100,true,true,true,true,true,true,true
pyparsing,https://pypi.org/project/pyparsing/,https://github.com/pyparsing/pyparsing/,pypi,62,true,true,false,true,true,false,false
exceptiongroup,https://pypi.org/project/exceptiongroup/,https://github.com/agronholm/exceptiongroup,pypi,42,true,true,false,false,true,false,false
async-timeout,https://pypi.org/project/async-timeout/,https://github.com/aio-libs/async-timeout,pypi,75,true,true,true,false,true,true,false
tzlocal,https://pypi.org/project/tzlocal/,https://github.com/regebro/tzlocal,pypi,42,true,true,false,false,true,false,false
oauthlib,https://pypi.org/project/oauthlib/,https://github.com/oauthlib/oauthlib,pypi,87,true,true,true,true,true,false,false
pluggy,https://pypi.org/project/pluggy/,https://github.com/pytest-dev/pluggy,pypi,37,true,true,false,false,true,false,false
tomli,https://pypi.org/project/tomli/,https://github.com/hukkin/tomli,pypi,42,true,true,false,false,true,false,false
aiohttp,https://pypi.org/project/aiohttp/,https://github.com/aio-libs/aiohttp,pypi,100,true,true,true,true,true,true,true
grpcio,https://pypi.org/project/grpcio/,https://github.com/grpc/grpc,pypi,87,true,true,true,true,true,true,false
requests-oauthlib,https://pypi.org/project/requests-oauthlib/,https://github.com/requests/requests-oauthlib,pypi,50,true,true,false,true,true,false,false
pyarrow,https://pypi.org/project/pyarrow/,https://github.com/apache/arrow,pypi,87,true,true,true,true,true,true,false
pytest,https://pypi.org/project/pytest/,https://github.com/pytest-dev/pytest,pypi,75,true,true,true,true,true,true,false
wrapt,https://pypi.org/project/wrapt/,https://github.com/GrahamDumpleton/wrapt,pypi,42,true,true,false,false,true,false,false
soupsieve,https://pypi.org/project/soupsieve/,https://github.com/facelessuser/soupsieve,pypi,57,true,true,false,false,true,false,false
isodate,https://pypi.org/project/isodate/,https://github.com/gweis/isodate/,pypi,42,true,true,false,false,true,false,false
pyasn1-modules,https://pypi.org/project/pyasn1-modules/,https://github.com/pyasn1/pyasn1-modules,pypi,0,false,false,false,false,false,false,false
azure-core,https://pypi.org/project/azure-core/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/core/azure-core,pypi,100,true,true,true,true,true,true,true
frozenlist,https://pypi.org/project/frozenlist/,https://github.com/aio-libs/frozenlist,pypi,75,true,true,true,false,true,true,false
coverage,https://pypi.org/project/coverage/,https://github.com/nedbat/coveragepy,pypi,85,true,true,true,false,true,false,false
Pygments,https://pypi.org/project/Pygments/,https://github.com/pygments/pygments,pypi,37,true,true,false,false,true,false,false
websocket-client,https://pypi.org/project/websocket-client/,https://github.com/websocket-client/websocket-client/,pypi,50,true,true,false,true,true,false,false
Pillow,https://pypi.org/project/Pillow/,https://github.com/python-pillow/Pillow,pypi,75,true,true,false,true,true,true,false
greenlet,https://pypi.org/project/greenlet/,https://github.com/python-greenlet/greenlet/,pypi,37,true,true,false,false,true,false,false
importlib-resources,https://pypi.org/project/importlib-resources/,https://github.com/python/importlib_resources,pypi,62,true,true,true,false,true,false,false
distlib,https://pypi.org/project/distlib/,https://github.com/pypa/distlib,pypi,62,true,true,true,false,true,false,false
yarl,https://pypi.org/project/yarl/,https://github.com/aio-libs/yarl/,pypi,75,true,true,true,false,true,true,false
multidict,https://pypi.org/project/multidict/,https://github.com/aio-libs/multidict,pypi,87,true,true,true,false,true,true,true
scipy,https://pypi.org/project/scipy/,https://github.com/scipy/scipy,pypi,87,true,true,true,true,true,true,false
decorator,https://pypi.org/project/decorator/,https://github.com/micheles/decorator,pypi,42,true,true,false,false,true,false,false
aiosignal,https://pypi.org/project/aiosignal/,https://github.com/aio-libs/aiosignal,pypi,75,true,true,true,false,true,true,false
aiofiles,https://pypi.org/project/aiofiles/,https://github.com/Tinche/aiofiles,pypi,57,true,true,false,false,true,false,false
google-cloud-storage,https://pypi.org/project/google-cloud-storage/,https://github.com/googleapis/python-storage,pypi,75,false,true,true,true,true,true,false
google-cloud-core,https://pypi.org/project/google-cloud-core/,https://github.com/googleapis/python-cloud-core,pypi,75,false,true,true,true,true,true,false
httptools,https://pypi.org/project/httptools/,https://github.com/MagicStack/httptools,pypi,37,true,true,false,false,true,false,false
chardet,https://pypi.org/project/chardet/,https://github.com/chardet/chardet,pypi,37,true,true,false,false,true,false,false
iniconfig,https://pypi.org/project/iniconfig/,https://github.com/pytest-dev/iniconfig,pypi,25,false,true,false,false,true,false,false
asn1crypto,https://pypi.org/project/asn1crypto/,https://github.com/wbond/asn1crypto,pypi,57,true,true,false,false,true,false,false
tomlkit,https://pypi.org/project/tomlkit/,https://github.com/sdispater/tomlkit,pypi,42,true,true,false,false,true,false,false
tabulate,https://pypi.org/project/tabulate/,https://github.com/astanin/python-tabulate,pypi,42,true,true,false,false,true,false,false
more-itertools,https://pypi.org/project/more-itertools/,https://github.com/more-itertools/more-itertools,pypi,50,true,true,false,false,true,true,false
requests-toolbelt,https://pypi.org/project/requests-toolbelt/,https://github.com/requests/toolbelt,pypi,50,true,true,false,true,true,false,false
google-resumable-media,https://pypi.org/project/google-resumable-media/,https://github.com/googleapis/google-resumable-media-python,pypi,75,false,true,true,true,true,true,false
paramiko,https://pypi.org/project/paramiko/,https://github.com/paramiko/paramiko,pypi,37,true,true,false,false,true,false,false
aioconsole,https://pypi.org/project/aioconsole/,https://github.com/vxgmichel/aioconsole,pypi,42,true,true,false,false,true,false,false
Deprecated,https://pypi.org/project/Deprecated/,https://github.com/tantale/deprecated,pypi,85,true,true,true,true,true,true,false
GitPython,https://pypi.org/project/GitPython/,https://github.com/gitpython-developers/GitPython,pypi,62,true,true,false,true,true,false,false
PyNaCl,https://pypi.org/project/PyNaCl/,https://github.com/pyca/pynacl/,pypi,37,true,true,false,false,true,false,false
google-api-python-client,https://pypi.org/project/google-api-python-client/,https://github.com/googleapis/google-api-python-client/,pypi,87,true,true,true,true,true,true,false
pymysql,https://pypi.org/project/pymysql/,https://github.com/PyMySQL/PyMySQL,pypi,62,true,true,false,false,true,false,false
rpds-py,https://pypi.org/project/rpds-py/,https://github.com/crate-py/rpds,pypi,50,true,true,false,false,true,false,false
proto-plus,https://pypi.org/project/proto-plus/,https://github.com/googleapis/proto-plus-python.git,pypi,0,false,false,false,false,false,false,false
anyio,https://pypi.org/project/anyio/,https://github.com/agronholm/anyio,pypi,57,true,true,false,true,true,false,false
itsdangerous,https://pypi.org/project/itsdangerous/,https://github.com/pallets/itsdangerous/,pypi,100,true,true,true,true,true,true,true
msal,https://pypi.org/project/msal/,https://github.com/AzureAD/microsoft-authentication-library-for-python,pypi,62,true,true,false,true,true,false,false
