Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std,totalContributors
keyv,https://www.npmjs.com/package/keyv,https://github.com/jaredwray/keyv,npm,0.025240888144113953,0.0012987012987012987,0.9987012987012988,0.0012987012987012987,0.0012987012987012987,0.0025974025974025974,0.13208472517621067,62
@babel/plugin-transform-modules-commonjs,https://www.npmjs.com/package/%40babel%2Fplugin-transform-modules-commonjs,https://github.com/babel/babel,npm,0.026082702191795714,0.0023813573737030106,0.9988093213131485,0.0015308725973805068,0.0023813573737030106,0.005953393434257527,0.10728545483062933,97
csv-parse,https://www.npmjs.com/package/csv-parse,https://github.com/adaltas/node-csv,npm,0.01089159067882472,0.0005065856129685917,0.9994934143870314,0.0005065856129685917,0.0005065856129685917,0.0010131712259371835,0.09941196365969197,100
delayed-stream,https://www.npmjs.com/package/delayed-stream,https://github.com/felixge/node-delayed-stream,npm,0.3513513513513513,0.02702702702702703,0.972972972972973,0.02702702702702703,0.02702702702702703,1,0.45866385806694976,3
stylus,https://www.npmjs.com/package/stylus,https://github.com/stylus/stylus,npm,0.014780316344463973,0.0008787346221441124,0.9995606326889279,0.0008787346221441124,0.0008787346221441124,0.0017574692442882249,0.10157154566789815,100
binary-extensions,https://www.npmjs.com/package/binary-extensions,https://github.com/sindresorhus/binary-extensions,npm,0.09077380952380952,0.03125,0.96875,0.03125,0.03125,0.03125,0.20523849229328514,21
nyc,https://www.npmjs.com/package/nyc,https://github.com/istanbuljs/nyc,npm,0.044555424990207614,0.009009009009009009,0.990990990990991,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.13169913055751567,92
jest-matcher-utils,https://www.npmjs.com/package/jest-matcher-utils,https://github.com/jestjs/jest,npm,0.028812423873325214,0.0060901339829476245,0.9963459196102314,0.004263093788063338,0.0060901339829476245,0.015225334957369063,0.10797141824297038,100
google-auth-library,https://www.npmjs.com/package/google-auth-library,https://github.com/googleapis/google-auth-library-nodejs,npm,0.04599078341013825,0.004608294930875576,0.9953917050691244,0.004608294930875576,0.004608294930875576,0.02304147465437788,0.1260905285134041,100
jest-mock,https://www.npmjs.com/package/jest-mock,https://github.com/jestjs/jest,npm,0.028812423873325214,0.0060901339829476245,0.9963459196102314,0.004263093788063338,0.0060901339829476245,0.015225334957369063,0.10797141824297038,100
@sinclair/typebox,https://www.npmjs.com/package/%40sinclair%2Ftypebox,https://github.com/sinclairzx81/typebox,npm,0.03056853582554517,0.002336448598130841,0.9976635514018691,0.002336448598130841,0.002336448598130841,0.002336448598130841,0.16387223297647302,36
mitt,https://www.npmjs.com/package/mitt,https://github.com/developit/mitt,npm,0.048823016564952054,0.013513513513513514,0.9864864864864865,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.17386151399496333,31
restore-cursor,https://www.npmjs.com/package/restore-cursor,https://github.com/sindresorhus/restore-cursor,npm,0.2222222222222222,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3478327964999673,6
exit,https://www.npmjs.com/package/exit,https://github.com/cowboy/node-exit,npm,0.5263157894736842,1,0.9473684210526316,0.05263157894736842,1,1,0.47368421052631576,2
css-tree,https://www.npmjs.com/package/css-tree,https://github.com/csstree/csstree,npm,0.053784095274683065,0.0009124087591240876,0.9990875912408759,0.0009124087591240876,0.0009124087591240876,0.0018248175182481751,0.22302581694131218,19
ncp,https://www.npmjs.com/package/ncp,https://github.com/AvianFlu/ncp,npm,0.09710550887021474,0.015873015873015872,0.9841269841269842,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.2334677835001693,17
@angular/platform-browser,https://www.npmjs.com/package/%40angular%2Fplatform-browser,https://github.com/angular/angular,npm,0.1324854765269273,0.050259067357512954,0.9886010362694301,0.021243523316062177,0.050259067357512954,0.16062176165803108,0.18343070989971716,99
jest-snapshot,https://www.npmjs.com/package/jest-snapshot,https://github.com/jestjs/jest,npm,0.028812423873325214,0.0060901339829476245,0.9963459196102314,0.004263093788063338,0.0060901339829476245,0.015225334957369063,0.10797141824297038,100
zone.js,https://www.npmjs.com/package/zone.js,https://github.com/angular/angular,npm,0.1324854765269273,0.050259067357512954,0.9886010362694301,0.021243523316062177,0.050259067357512954,0.16062176165803108,0.18343070989971716,99
tsutils,https://www.npmjs.com/package/tsutils,https://github.com/ajafff/tsutils,npm,0.17444717444717442,0.004914004914004914,0.9975429975429976,0.002457002457002457,0.004914004914004914,0.0343980343980344,0.36937663316330366,6
command-line-args,https://www.npmjs.com/package/command-line-args,https://github.com/75lb/command-line-args,npm,0.11426930806775767,0.002583979328165375,0.9974160206718347,0.002583979328165375,0.002583979328165375,0.00516795865633075,0.31315531028536436,9
bunyan,https://www.npmjs.com/package/bunyan,https://github.com/trentm/node-bunyan,npm,0.018027600501827307,0.001718213058419244,0.9982817869415808,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.12471669508869997,63
babel-plugin-macros,https://www.npmjs.com/package/babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros,npm,0.13142857142857142,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.15737644975909043,50
chart.js,https://www.npmjs.com/package/chart.js,https://github.com/chartjs/Chart.js,npm,0.03315538608198284,0.0038131553860819827,0.998093422306959,0.002859866539561487,0.0038131553860819827,0.008579599618684462,0.12541706457229937,100
@angular/platform-browser-dynamic,https://www.npmjs.com/package/%40angular%2Fplatform-browser-dynamic,https://github.com/angular/angular,npm,0.1324854765269273,0.050259067357512954,0.9886010362694301,0.021243523316062177,0.050259067357512954,0.16062176165803108,0.18343070989971716,99
encoding,https://www.npmjs.com/package/encoding,https://github.com/andris9/encoding,npm,0.26153846153846155,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.36923076923076925,5
yup,https://www.npmjs.com/package/yup,https://github.com/jquense/yup,npm,0.017146739130434786,0.002717391304347826,0.9972826086956522,0.002717391304347826,0.002717391304347826,0.002717391304347826,0.10088418697317329,100
react-icons,https://www.npmjs.com/package/react-icons,https://github.com/react-icons/react-icons,npm,0.02470041574957203,0.00425531914893617,0.9957446808510638,0.00425531914893617,0.00425531914893617,0.00851063829787234,0.11533720349058806,87
gulp-rename,https://www.npmjs.com/package/gulp-rename,https://github.com/hparra/gulp-rename,npm,0.2436974789915966,0.14285714285714285,0.9285714285714286,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.24136817842596756,17
json-stable-stringify,https://www.npmjs.com/package/json-stable-stringify,https://github.com/ljharb/json-stable-stringify,npm,0.1553030303030303,0.030303030303030304,0.9696969696969697,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.3194194903815812,8
three,https://www.npmjs.com/package/three,https://github.com/mrdoob/three.js,npm,0.020118189932522006,0.0026067989572804173,0.9988828004468798,0.0014895994041602384,0.0026067989572804173,0.00537319785072086,0.10300997955962517,99
media-typer,https://www.npmjs.com/package/media-typer,https://github.com/jshttp/media-typer,npm,0.5023041474654378,1,0.9953917050691244,0.004608294930875576,1,1,0.4976958525345622,2
html-entities,https://www.npmjs.com/package/html-entities,https://github.com/mdevils/html-entities,npm,0.10251322751322751,0.015873015873015872,0.9920634920634921,0.007936507936507936,0.015873015873015872,0.031746031746031744,0.2714598657145575,12
is-date-object,https://www.npmjs.com/package/is-date-object,https://github.com/inspect-js/is-date-object,npm,1,1,0,1,1,1,0,1
vuex,https://www.npmjs.com/package/vuex,https://github.com/vuejs/vuex,npm,0.02488826815642458,0.00558659217877095,0.9972067039106145,0.002793296089385475,0.00558659217877095,0.008379888268156424,0.10659643524171905,100
destroy,https://www.npmjs.com/package/destroy,https://github.com/stream-utils/destroy,npm,0.3703703703703704,0.09401709401709402,0.9829059829059829,0.017094017094017096,0.09401709401709402,1,0.4463215528603317,3
object-hash,https://www.npmjs.com/package/object-hash,https://github.com/puleos/object-hash,npm,0.07982456140350878,0.010526315789473684,0.9894736842105263,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.22500470225242689,24
split,https://www.npmjs.com/package/split,https://github.com/dominictarr/split,npm,0.09268707482993198,0.01020408163265306,0.9948979591836735,0.00510204081632653,0.01020408163265306,0.02040816326530612,0.2736682041189126,12
clean-stack,https://www.npmjs.com/package/clean-stack,https://github.com/sindresorhus/clean-stack,npm,0.09863945578231292,0.023809523809523808,0.9761904761904762,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.2503410603354721,14
untildify,https://www.npmjs.com/package/untildify,https://github.com/sindresorhus/untildify,npm,0.2962962962962963,0.16666666666666666,0.9444444444444444,0.05555555555555555,0.16666666666666666,0.3888888888888889,0.3343605571345887,6
react-dropzone,https://www.npmjs.com/package/react-dropzone,https://github.com/react-dropzone/react-dropzone,npm,0.02839160839160839,0.006993006993006993,0.993006993006993,0.006993006993006993,0.006993006993006993,0.013986013986013986,0.1068160701609916,100
http-server,https://www.npmjs.com/package/http-server,https://github.com/http-party/http-server,npm,0.04090073529411764,0.007352941176470588,0.9926470588235294,0.007352941176470588,0.007352941176470588,0.022058823529411766,0.12127808724508365,80
aws4,https://www.npmjs.com/package/aws4,https://github.com/mhart/aws4,npm,0.1353305785123967,0.01652892561983471,0.9917355371900827,0.008264462809917356,0.01652892561983471,0.01652892561983471,0.32683671337622555,8
jest-validate,https://www.npmjs.com/package/jest-validate,https://github.com/jestjs/jest,npm,0.028812423873325214,0.0060901339829476245,0.9963459196102314,0.004263093788063338,0.0060901339829476245,0.015225334957369063,0.10797141824297038,100
json-schema,https://www.npmjs.com/package/json-schema,https://github.com/kriszyp/json-schema,npm,0.12063492063492064,0.023809523809523808,0.9761904761904762,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.24720152019108227,15
gauge,https://www.npmjs.com/package/gauge,https://github.com/npm/gauge,npm,0.07838334353949784,0.014084507042253521,0.9929577464788732,0.007042253521126761,0.014084507042253521,0.04225352112676056,0.2052763919473556,23
tiny-warning,https://www.npmjs.com/package/tiny-warning,https://github.com/alexreardon/tiny-warning,npm,0.26,0.05,0.95,0.05,0.05,0.15,0.3720215047547655,5
json-stable-stringify-without-jsonify,https://www.npmjs.com/package/json-stable-stringify-without-jsonify,https://github.com/samn/json-stable-stringify,npm,0.6428571428571429,0.5,0.5,0.5,0.5,1,0.22587697572631282,7
express-validator,https://www.npmjs.com/package/express-validator,https://github.com/express-validator/express-validator,npm,0.018835758835758835,0.002079002079002079,0.997920997920998,0.002079002079002079,0.002079002079002079,0.006237006237006237,0.10167991733638083,100
node-dir,https://www.npmjs.com/package/node-dir,https://github.com/fshost/node-dir,npm,0.11654135338345864,0.02631578947368421,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.2493986209116088,14
@angular/animations,https://www.npmjs.com/package/%40angular%2Fanimations,https://github.com/angular/angular,npm,0.1324854765269273,0.050259067357512954,0.9886010362694301,0.021243523316062177,0.050259067357512954,0.16062176165803108,0.18343070989971716,99
@types/uuid,https://www.npmjs.com/package/%40types%2Fuuid,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,0.07296718640912263,0.03188270886665115,0.9860367698394229,0.01768675820339772,0.03188270886665115,0.07377239934838259,0.12612356045737075,100
config,https://www.npmjs.com/package/config,https://github.com/node-config/node-config,npm,0.0370967741935484,0.01,0.99,0.01,0.01,0.02,0.11943937720996309,93
pug,https://www.npmjs.com/package/pug,https://github.com/pugjs/pug,npm,0.016935933147632313,0.0018570102135561746,0.9990714948932219,0.0009285051067780873,0.0018570102135561746,0.003714020427112349,0.10277650834228709,100
compressible,https://www.npmjs.com/package/compressible,https://github.com/jshttp/compressible,npm,0.43196004993757803,0.2846441947565543,0.9887640449438202,0.011235955056179775,0.2846441947565543,1,0.41688531998956546,3
browser-sync,https://www.npmjs.com/package/browser-sync,https://github.com/BrowserSync/browser-sync,npm,0.012744302677188584,0.0006711409395973154,0.9993288590604027,0.0006711409395973154,0.0006711409395973154,0.0013422818791946308,0.10418469710713373,91
is-fullwidth-code-point,https://www.npmjs.com/package/is-fullwidth-code-point,https://github.com/sindresorhus/is-fullwidth-code-point,npm,0.19166666666666665,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.30629959915815175,8
kleur,https://www.npmjs.com/package/kleur,https://github.com/lukeed/kleur,npm,0.07207207207207207,0.009009009009009009,0.990990990990991,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.23960830927077909,16
webpack-sources,https://www.npmjs.com/package/webpack-sources,https://github.com/webpack/webpack-sources,npm,0.06536164565361645,0.0072992700729927005,0.9927007299270073,0.0072992700729927005,0.0072992700729927005,0.021897810218978103,0.20610793115531315,22
flat,https://www.npmjs.com/package/flat,https://github.com/hughsk/flat,npm,0.11459459459459459,0.02702702702702703,0.972972972972973,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.21773520484809308,25
duplexify,https://www.npmjs.com/package/duplexify,https://github.com/mafintosh/duplexify,npm,0.10037878787878789,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.2844852061704508,11
make-error,https://www.npmjs.com/package/make-error,https://github.com/JsCommunity/make-error,npm,0.15698587127158556,0.02197802197802198,0.989010989010989,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.3441966690686045,7
any-promise,https://www.npmjs.com/package/any-promise,https://github.com/kevinbeaty/any-promise,npm,0.32954545454545453,0.18181818181818182,0.9545454545454546,0.09090909090909091,0.18181818181818182,1,0.39018828894066804,4
@types/semver,https://www.npmjs.com/package/%40types%2Fsemver,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,0.07296718640912263,0.03188270886665115,0.9860367698394229,0.01768675820339772,0.03188270886665115,0.07377239934838259,0.12612356045737075,100
